intervention_id,user_id,account_id,intervention_date,eligibility_flag,treatment_flag,delivery_channel
intv_0011513,user_0026123,acct_02281,2024-05-15,1,1,in_app
intv_0011514,user_0026125,acct_02281,2024-04-25,1,0,in_app
intv_0011515,user_0026130,acct_02281,2024-04-25,1,0,email
intv_0011516,user_0026134,acct_02281,2024-05-17,1,1,in_app
intv_0011517,user_0026135,acct_02282,2023-10-07,1,0,both
intv_0011518,user_0026136,acct_02282,2023-10-19,1,1,in_app
intv_0011519,user_0026142,acct_02282,2023-09-29,1,1,in_app
intv_0011520,user_0026143,acct_02282,2023-09-25,1,0,in_app
intv_0011521,user_0026146,acct_02283,2023-05-24,1,0,email
intv_0011522,user_0026152,acct_02283,2023-05-15,1,0,both
intv_0011523,user_0026157,acct_02284,2023-08-12,1,0,email
intv_0011524,user_0026160,acct_02284,2023-08-29,1,0,in_app
intv_0011525,user_0026161,acct_02284,2023-09-10,1,0,in_app
intv_0011526,user_0026163,acct_02284,2023-08-11,1,0,both
intv_0011527,user_0026164,acct_02284,2023-08-29,1,0,in_app
intv_0011528,user_0026165,acct_02284,2023-08-28,1,0,both
intv_0011529,user_0026167,acct_02284,2023-08-28,1,0,both
intv_0011530,user_0026168,acct_02284,2023-08-13,1,1,email
intv_0011531,user_0026171,acct_02284,2023-08-12,1,0,both
intv_0011532,user_0026172,acct_02284,2023-08-18,1,1,in_app
intv_0011533,user_0026173,acct_02285,2023-10-29,1,1,both
intv_0011534,user_0026174,acct_02285,2023-10-21,1,0,in_app
intv_0011535,user_0026176,acct_02285,2023-10-23,1,0,email
intv_0011536,user_0026177,acct_02285,2023-10-16,1,0,in_app
intv_0011537,user_0026181,acct_02286,2023-04-27,1,1,email
intv_0011538,user_0026183,acct_02286,2023-05-04,1,0,in_app
intv_0011539,user_0026185,acct_02286,2023-05-05,1,0,email
intv_0011540,user_0026186,acct_02286,2023-05-08,1,0,email
intv_0011541,user_0026187,acct_02286,2023-04-16,1,0,both
intv_0011542,user_0026189,acct_02286,2023-04-25,1,0,email
intv_0011543,user_0026190,acct_02286,2023-04-24,1,1,email
intv_0011544,user_0026191,acct_02287,2023-11-04,1,0,both
intv_0011545,user_0026192,acct_02287,2023-11-23,1,0,both
intv_0011546,user_0026195,acct_02287,2023-11-07,1,0,email
intv_0011547,user_0026196,acct_02287,2023-11-20,1,0,both
intv_0011548,user_0026197,acct_02287,2023-11-07,1,0,email
intv_0011549,user_0026201,acct_02287,2023-11-01,1,0,in_app
intv_0011550,user_0026206,acct_02288,2024-01-09,1,0,both
intv_0011551,user_0026209,acct_02288,2023-12-12,1,1,email
intv_0011552,user_0026211,acct_02288,2024-01-11,1,0,in_app
intv_0011553,user_0026214,acct_02288,2023-12-24,1,0,in_app
intv_0011554,user_0026215,acct_02288,2024-01-12,1,0,email
intv_0011555,user_0026216,acct_02288,2023-12-14,1,0,both
intv_0011556,user_0026217,acct_02288,2024-01-07,1,0,in_app
intv_0011557,user_0026221,acct_02289,2023-06-27,1,1,email
intv_0011558,user_0026223,acct_02289,2023-06-22,1,1,in_app
intv_0011559,user_0026224,acct_02289,2023-06-17,1,0,in_app
intv_0011560,user_0026225,acct_02290,2023-03-23,1,0,in_app
intv_0011561,user_0026226,acct_02290,2023-03-25,1,0,both
intv_0011562,user_0026227,acct_02290,2023-03-20,1,1,in_app
intv_0011563,user_0026230,acct_02290,2023-03-02,1,1,in_app
intv_0011564,user_0026231,acct_02290,2023-03-18,1,0,in_app
intv_0011565,user_0026241,acct_02291,2024-04-29,1,1,in_app
intv_0011566,user_0026244,acct_02291,2024-05-02,1,0,in_app
intv_0011567,user_0026245,acct_02291,2024-04-09,1,1,in_app
intv_0011568,user_0026248,acct_02292,2023-07-18,1,0,in_app
intv_0011569,user_0026249,acct_02292,2023-07-18,1,0,email
intv_0011570,user_0026250,acct_02292,2023-07-25,1,1,in_app
intv_0011571,user_0026252,acct_02293,2023-06-24,1,0,email
intv_0011572,user_0026254,acct_02293,2023-05-25,1,0,in_app
intv_0011573,user_0026256,acct_02293,2023-06-11,1,1,both
intv_0011574,user_0026257,acct_02293,2023-06-05,1,0,in_app
intv_0011575,user_0026258,acct_02293,2023-06-20,1,0,both
intv_0011576,user_0026259,acct_02294,2024-06-17,1,0,in_app
intv_0011577,user_0026260,acct_02294,2024-06-13,1,1,email
intv_0011578,user_0026262,acct_02294,2024-06-19,1,1,in_app
intv_0011579,user_0026264,acct_02294,2024-07-15,1,0,in_app
intv_0011580,user_0026265,acct_02294,2024-07-03,1,0,email
intv_0011581,user_0026267,acct_02294,2024-07-01,1,1,email
intv_0011582,user_0026268,acct_02294,2024-06-22,1,0,both
intv_0011583,user_0026270,acct_02294,2024-06-11,1,1,email
intv_0011584,user_0026274,acct_02294,2024-06-28,1,0,in_app
intv_0011585,user_0026281,acct_02294,2024-07-05,1,1,both
intv_0011586,user_0026288,acct_02295,2023-08-10,1,0,email
intv_0011587,user_0026293,acct_02295,2023-07-24,1,0,in_app
intv_0011588,user_0026295,acct_02295,2023-08-12,1,0,both
intv_0011589,user_0026297,acct_02295,2023-08-06,1,0,both
intv_0011590,user_0026299,acct_02295,2023-07-23,1,1,in_app
intv_0011591,user_0026304,acct_02295,2023-08-09,1,1,in_app
intv_0011592,user_0026307,acct_02295,2023-08-08,1,0,in_app
intv_0011593,user_0026308,acct_02296,2023-08-14,1,0,email
intv_0011594,user_0026311,acct_02296,2023-07-22,1,0,email
intv_0011595,user_0026316,acct_02296,2023-08-14,1,0,email
intv_0011596,user_0026318,acct_02296,2023-07-29,1,0,email
intv_0011597,user_0026319,acct_02296,2023-07-27,1,0,in_app
intv_0011598,user_0026325,acct_02296,2023-07-29,1,1,in_app
intv_0011599,user_0026328,acct_02296,2023-08-06,1,0,both
intv_0011600,user_0026333,acct_02296,2023-07-30,1,1,both
intv_0011601,user_0026335,acct_02296,2023-08-10,1,0,in_app
intv_0011602,user_0026338,acct_02297,2023-01-30,1,0,in_app
intv_0011603,user_0026342,acct_02298,2023-05-24,1,0,in_app
intv_0011604,user_0026343,acct_02298,2023-05-03,1,0,in_app
intv_0011605,user_0026344,acct_02298,2023-05-13,1,0,in_app
intv_0011606,user_0026345,acct_02298,2023-05-05,1,0,in_app
intv_0011607,user_0026346,acct_02298,2023-05-01,1,0,in_app
intv_0011608,user_0026347,acct_02298,2023-05-02,1,0,email
intv_0011609,user_0026348,acct_02298,2023-04-28,1,0,both
intv_0011610,user_0026349,acct_02298,2023-05-27,1,0,both
intv_0011611,user_0026353,acct_02299,2024-01-07,1,0,email
intv_0011612,user_0026354,acct_02299,2023-12-22,1,0,email
intv_0011613,user_0026355,acct_02299,2023-12-31,1,1,in_app
intv_0011614,user_0026356,acct_02299,2024-01-10,1,0,in_app
intv_0011615,user_0026357,acct_02299,2024-01-05,1,0,email
intv_0011616,user_0026359,acct_02299,2024-01-01,1,1,in_app
intv_0011617,user_0026365,acct_02300,2024-03-25,1,0,in_app
intv_0011618,user_0026367,acct_02301,2024-03-16,1,0,email
intv_0011619,user_0026369,acct_02301,2024-03-08,1,1,in_app
intv_0011620,user_0026371,acct_02301,2024-02-21,1,0,both
intv_0011621,user_0026373,acct_02301,2024-02-25,1,0,both
intv_0011622,user_0026374,acct_02301,2024-02-20,1,1,in_app
intv_0011623,user_0026377,acct_02301,2024-03-05,1,0,in_app
intv_0011624,user_0026378,acct_02301,2024-02-26,1,1,in_app
intv_0011625,user_0026381,acct_02302,2023-12-29,1,0,both
intv_0011626,user_0026382,acct_02302,2023-12-18,1,0,in_app
intv_0011627,user_0026383,acct_02302,2024-01-02,1,0,in_app
intv_0011628,user_0026384,acct_02302,2024-01-01,1,1,in_app
intv_0011629,user_0026385,acct_02302,2023-12-26,1,0,in_app
intv_0011630,user_0026390,acct_02303,2023-10-27,1,0,email
intv_0011631,user_0026395,acct_02303,2023-10-13,1,1,in_app
intv_0011632,user_0026408,acct_02304,2023-10-22,1,0,email
intv_0011633,user_0026409,acct_02304,2023-10-24,1,0,email
intv_0011634,user_0026414,acct_02304,2023-10-20,1,0,email
intv_0011635,user_0026415,acct_02304,2023-11-07,1,0,email
intv_0011636,user_0026417,acct_02305,2023-12-09,1,0,both
intv_0011637,user_0026419,acct_02305,2023-12-11,1,0,email
intv_0011638,user_0026420,acct_02305,2023-12-15,1,1,email
intv_0011639,user_0026423,acct_02305,2023-12-14,1,0,email
intv_0011640,user_0026424,acct_02305,2023-12-16,1,0,in_app
intv_0011641,user_0026425,acct_02305,2023-12-13,1,0,both
intv_0011642,user_0026429,acct_02306,2023-07-12,1,1,in_app
intv_0011643,user_0026432,acct_02306,2023-06-28,1,1,in_app
intv_0011644,user_0026433,acct_02306,2023-07-18,1,0,email
intv_0011645,user_0026434,acct_02306,2023-07-07,1,1,in_app
intv_0011646,user_0026435,acct_02306,2023-07-02,1,0,email
intv_0011647,user_0026443,acct_02308,2023-07-30,1,1,in_app
intv_0011648,user_0026446,acct_02308,2023-08-07,1,0,both
intv_0011649,user_0026448,acct_02308,2023-08-06,1,0,both
intv_0011650,user_0026449,acct_02308,2023-08-06,1,0,email
intv_0011651,user_0026450,acct_02308,2023-08-05,1,0,in_app
intv_0011652,user_0026452,acct_02308,2023-07-28,1,0,in_app
intv_0011653,user_0026454,acct_02309,2023-12-22,1,0,both
intv_0011654,user_0026457,acct_02309,2023-12-13,1,0,in_app
intv_0011655,user_0026458,acct_02309,2023-12-07,1,1,in_app
intv_0011656,user_0026459,acct_02309,2023-12-05,1,0,both
intv_0011657,user_0026461,acct_02309,2023-12-14,1,0,email
intv_0011658,user_0026463,acct_02309,2023-12-07,1,0,in_app
intv_0011659,user_0026465,acct_02309,2023-12-06,1,1,both
intv_0011660,user_0026467,acct_02309,2023-12-11,1,0,email
intv_0011661,user_0026468,acct_02309,2023-12-11,1,0,in_app
intv_0011662,user_0026469,acct_02309,2023-12-05,1,1,in_app
intv_0011663,user_0026472,acct_02309,2023-11-25,1,0,in_app
intv_0011664,user_0026473,acct_02309,2023-12-22,1,1,email
intv_0011665,user_0026478,acct_02309,2023-12-08,1,1,in_app
intv_0011666,user_0026479,acct_02309,2023-12-20,1,0,in_app
intv_0011667,user_0026481,acct_02310,2023-09-22,1,0,email
intv_0011668,user_0026483,acct_02311,2023-11-05,1,1,email
intv_0011669,user_0026486,acct_02311,2023-11-19,1,0,both
intv_0011670,user_0026488,acct_02311,2023-11-20,1,0,both
intv_0011671,user_0026491,acct_02311,2023-10-30,1,0,both
intv_0011672,user_0026492,acct_02311,2023-11-08,1,1,in_app
intv_0011673,user_0026494,acct_02312,2023-04-22,1,1,email
intv_0011674,user_0026498,acct_02312,2023-04-08,1,0,in_app
intv_0011675,user_0026499,acct_02312,2023-04-17,1,0,in_app
intv_0011676,user_0026500,acct_02312,2023-04-02,1,0,email
intv_0011677,user_0026502,acct_02312,2023-04-24,1,0,email
intv_0011678,user_0026503,acct_02312,2023-04-01,1,1,email
intv_0011679,user_0026505,acct_02313,2023-11-28,1,0,in_app
intv_0011680,user_0026507,acct_02313,2023-12-18,1,1,in_app
intv_0011681,user_0026509,acct_02313,2023-11-28,1,1,in_app
intv_0011682,user_0026514,acct_02314,2024-05-27,1,0,both
intv_0011683,user_0026515,acct_02315,2023-10-14,1,0,in_app
intv_0011684,user_0026517,acct_02315,2023-10-10,1,0,in_app
intv_0011685,user_0026518,acct_02315,2023-10-05,1,0,both
intv_0011686,user_0026519,acct_02315,2023-10-12,1,1,in_app
intv_0011687,user_0026520,acct_02315,2023-10-20,1,0,in_app
intv_0011688,user_0026523,acct_02315,2023-09-28,1,0,email
intv_0011689,user_0026524,acct_02315,2023-10-03,1,0,in_app
intv_0011690,user_0026529,acct_02315,2023-10-13,1,0,in_app
intv_0011691,user_0026530,acct_02315,2023-09-24,1,1,email
intv_0011692,user_0026531,acct_02315,2023-10-12,1,0,in_app
intv_0011693,user_0026533,acct_02316,2023-10-02,1,0,email
intv_0011694,user_0026535,acct_02316,2023-10-11,1,0,both
intv_0011695,user_0026539,acct_02316,2023-10-07,1,0,both
intv_0011696,user_0026540,acct_02316,2023-10-09,1,1,email
intv_0011697,user_0026542,acct_02317,2024-02-04,1,0,in_app
intv_0011698,user_0026543,acct_02317,2024-02-10,1,1,in_app
intv_0011699,user_0026553,acct_02317,2024-02-26,1,1,in_app
intv_0011700,user_0026554,acct_02317,2024-03-02,1,0,in_app
intv_0011701,user_0026558,acct_02318,2023-10-14,1,1,in_app
intv_0011702,user_0026559,acct_02318,2023-09-13,1,0,in_app
intv_0011703,user_0026560,acct_02318,2023-09-20,1,0,email
intv_0011704,user_0026561,acct_02318,2023-09-28,1,0,in_app
intv_0011705,user_0026562,acct_02318,2023-10-08,1,0,email
intv_0011706,user_0026565,acct_02318,2023-10-16,1,0,in_app
intv_0011707,user_0026572,acct_02318,2023-10-10,1,0,both
intv_0011708,user_0026573,acct_02318,2023-10-14,1,0,email
intv_0011709,user_0026574,acct_02318,2023-09-26,1,0,in_app
intv_0011710,user_0026576,acct_02318,2023-09-29,1,0,in_app
intv_0011711,user_0026577,acct_02318,2023-09-28,1,0,email
intv_0011712,user_0026579,acct_02319,2024-07-02,1,1,in_app
intv_0011713,user_0026580,acct_02319,2024-06-11,1,1,in_app
intv_0011714,user_0026581,acct_02319,2024-06-24,1,0,email
intv_0011715,user_0026584,acct_02319,2024-06-11,1,0,in_app
intv_0011716,user_0026585,acct_02319,2024-07-04,1,1,email
intv_0011717,user_0026586,acct_02319,2024-06-18,1,1,in_app
intv_0011718,user_0026591,acct_02319,2024-06-05,1,0,both
intv_0011719,user_0026592,acct_02319,2024-06-13,1,0,in_app
intv_0011720,user_0026593,acct_02319,2024-06-20,1,0,both
intv_0011721,user_0026596,acct_02319,2024-07-01,1,0,in_app
intv_0011722,user_0026597,acct_02319,2024-07-04,1,1,email
intv_0011723,user_0026598,acct_02319,2024-06-27,1,0,in_app
intv_0011724,user_0026599,acct_02319,2024-06-28,1,0,email
intv_0011725,user_0026600,acct_02319,2024-06-14,1,0,in_app
intv_0011726,user_0026602,acct_02319,2024-06-24,1,1,both
intv_0011727,user_0026603,acct_02319,2024-07-01,1,0,in_app
intv_0011728,user_0026606,acct_02319,2024-05-26,1,1,in_app
intv_0011729,user_0026609,acct_02319,2024-06-27,1,0,in_app
intv_0011730,user_0026614,acct_02319,2024-06-26,1,1,email
intv_0011731,user_0026615,acct_02319,2024-06-05,1,0,in_app
intv_0011732,user_0026621,acct_02320,2024-06-28,1,0,email
intv_0011733,user_0026622,acct_02320,2024-07-12,1,0,email
intv_0011734,user_0026629,acct_02322,2024-04-23,1,0,in_app
intv_0011735,user_0026630,acct_02322,2024-04-24,1,0,email
intv_0011736,user_0026631,acct_02322,2024-04-18,1,1,in_app
intv_0011737,user_0026633,acct_02322,2024-04-05,1,1,in_app
intv_0011738,user_0026634,acct_02322,2024-04-20,1,1,email
intv_0011739,user_0026635,acct_02322,2024-04-06,1,0,in_app
intv_0011740,user_0026636,acct_02322,2024-04-20,1,1,in_app
intv_0011741,user_0026638,acct_02322,2024-03-31,1,0,in_app
intv_0011742,user_0026642,acct_02323,2024-02-15,1,1,email
intv_0011743,user_0026643,acct_02323,2024-02-20,1,0,in_app
intv_0011744,user_0026644,acct_02323,2024-02-12,1,1,in_app
intv_0011745,user_0026649,acct_02324,2023-09-21,1,1,in_app
intv_0011746,user_0026652,acct_02325,2023-07-19,1,1,in_app
intv_0011747,user_0026653,acct_02325,2023-07-19,1,0,in_app
intv_0011748,user_0026656,acct_02325,2023-07-04,1,1,email
intv_0011749,user_0026658,acct_02325,2023-06-24,1,0,in_app
intv_0011750,user_0026659,acct_02325,2023-06-28,1,1,email
intv_0011751,user_0026663,acct_02326,2024-05-07,1,0,in_app
intv_0011752,user_0026666,acct_02326,2024-05-23,1,0,in_app
intv_0011753,user_0026674,acct_02326,2024-05-28,1,1,in_app
intv_0011754,user_0026677,acct_02327,2023-07-15,1,0,in_app
intv_0011755,user_0026678,acct_02327,2023-07-12,1,1,in_app
intv_0011756,user_0026681,acct_02327,2023-07-03,1,0,both
intv_0011757,user_0026687,acct_02328,2023-11-17,1,1,in_app
intv_0011758,user_0026688,acct_02328,2023-10-25,1,0,in_app
intv_0011759,user_0026689,acct_02328,2023-11-01,1,0,in_app
intv_0011760,user_0026690,acct_02328,2023-11-05,1,1,both
intv_0011761,user_0026692,acct_02328,2023-11-02,1,0,in_app
intv_0011762,user_0026694,acct_02328,2023-11-10,1,1,in_app
intv_0011763,user_0026700,acct_02328,2023-10-28,1,0,in_app
intv_0011764,user_0026702,acct_02328,2023-10-24,1,0,email
intv_0011765,user_0026703,acct_02328,2023-10-31,1,0,email
intv_0011766,user_0026705,acct_02328,2023-11-14,1,1,email
intv_0011767,user_0026706,acct_02328,2023-11-02,1,0,both
intv_0011768,user_0026709,acct_02328,2023-10-13,1,0,email
intv_0011769,user_0026710,acct_02328,2023-11-18,1,0,both
intv_0011770,user_0026712,acct_02328,2023-11-20,1,0,email
intv_0011771,user_0026713,acct_02328,2023-11-02,1,1,in_app
intv_0011772,user_0026717,acct_02328,2023-11-10,1,0,in_app
intv_0011773,user_0026722,acct_02328,2023-11-12,1,1,email
intv_0011774,user_0026724,acct_02328,2023-11-21,1,0,in_app
intv_0011775,user_0026727,acct_02328,2023-10-28,1,1,email
intv_0011776,user_0026728,acct_02328,2023-10-28,1,1,both
intv_0011777,user_0026734,acct_02329,2023-04-23,1,0,in_app
intv_0011778,user_0026735,acct_02329,2023-04-27,1,0,email
intv_0011779,user_0026736,acct_02329,2023-04-16,1,1,in_app
intv_0011780,user_0026737,acct_02330,2024-06-18,1,0,in_app
intv_0011781,user_0026738,acct_02330,2024-05-23,1,0,email
intv_0011782,user_0026739,acct_02330,2024-06-04,1,1,email
intv_0011783,user_0026745,acct_02331,2023-03-20,1,0,both
intv_0011784,user_0026746,acct_02331,2023-03-29,1,0,email
intv_0011785,user_0026748,acct_02331,2023-03-19,1,1,both
intv_0011786,user_0026749,acct_02331,2023-03-11,1,1,email
intv_0011787,user_0026751,acct_02331,2023-03-31,1,0,in_app
intv_0011788,user_0026752,acct_02331,2023-03-18,1,1,in_app
intv_0011789,user_0026753,acct_02331,2023-03-24,1,0,in_app
intv_0011790,user_0026754,acct_02331,2023-03-29,1,0,email
intv_0011791,user_0026756,acct_02332,2023-12-07,1,1,email
intv_0011792,user_0026757,acct_02332,2023-12-03,1,1,both
intv_0011793,user_0026759,acct_02332,2023-12-12,1,1,in_app
intv_0011794,user_0026761,acct_02332,2023-11-30,1,1,in_app
intv_0011795,user_0026762,acct_02332,2023-11-23,1,0,in_app
intv_0011796,user_0026764,acct_02333,2023-02-25,1,1,email
intv_0011797,user_0026769,acct_02333,2023-02-27,1,0,both
intv_0011798,user_0026772,acct_02333,2023-02-06,1,1,in_app
intv_0011799,user_0026775,acct_02333,2023-02-13,1,0,in_app
intv_0011800,user_0026777,acct_02334,2023-05-30,1,0,email
intv_0011801,user_0026778,acct_02334,2023-05-28,1,1,in_app
intv_0011802,user_0026779,acct_02334,2023-05-30,1,1,in_app
intv_0011803,user_0026783,acct_02335,2023-10-04,1,0,email
intv_0011804,user_0026785,acct_02336,2024-02-28,1,0,in_app
intv_0011805,user_0026786,acct_02336,2024-02-21,1,1,in_app
intv_0011806,user_0026787,acct_02336,2024-02-04,1,1,email
intv_0011807,user_0026788,acct_02337,2024-02-28,1,0,in_app
intv_0011808,user_0026790,acct_02337,2024-02-09,1,0,in_app
intv_0011809,user_0026795,acct_02337,2024-01-28,1,0,in_app
intv_0011810,user_0026798,acct_02337,2024-02-26,1,0,in_app
intv_0011811,user_0026802,acct_02337,2024-02-21,1,0,email
intv_0011812,user_0026803,acct_02337,2024-02-12,1,1,email
intv_0011813,user_0026816,acct_02338,2024-05-04,1,0,in_app
intv_0011814,user_0026818,acct_02338,2024-05-02,1,0,email
intv_0011815,user_0026819,acct_02339,2023-02-07,1,0,in_app
intv_0011816,user_0026820,acct_02339,2023-02-22,1,0,email
intv_0011817,user_0026821,acct_02339,2023-02-08,1,0,email
intv_0011818,user_0026822,acct_02339,2023-02-26,1,1,in_app
intv_0011819,user_0026824,acct_02339,2023-02-15,1,1,in_app
intv_0011820,user_0026828,acct_02339,2023-02-08,1,0,both
intv_0011821,user_0026831,acct_02339,2023-02-09,1,1,email
intv_0011822,user_0026832,acct_02339,2023-02-17,1,0,both
intv_0011823,user_0026833,acct_02339,2023-02-14,1,1,in_app
intv_0011824,user_0026834,acct_02339,2023-03-01,1,1,in_app
intv_0011825,user_0026835,acct_02340,2023-11-02,1,0,in_app
intv_0011826,user_0026838,acct_02340,2023-10-19,1,0,in_app
intv_0011827,user_0026843,acct_02341,2023-08-03,1,0,email
intv_0011828,user_0026845,acct_02341,2023-07-22,1,0,both
intv_0011829,user_0026846,acct_02341,2023-08-05,1,0,in_app
intv_0011830,user_0026848,acct_02342,2023-03-25,1,0,in_app
intv_0011831,user_0026854,acct_02342,2023-03-03,1,1,in_app
intv_0011832,user_0026856,acct_02342,2023-02-26,1,0,in_app
intv_0011833,user_0026860,acct_02343,2024-03-05,1,0,email
intv_0011834,user_0026862,acct_02343,2024-03-25,1,0,both
intv_0011835,user_0026863,acct_02343,2024-02-27,1,1,both
intv_0011836,user_0026865,acct_02343,2024-03-29,1,0,in_app
intv_0011837,user_0026866,acct_02343,2024-03-10,1,1,email
intv_0011838,user_0026867,acct_02343,2024-03-24,1,1,in_app
intv_0011839,user_0026869,acct_02344,2024-06-11,1,1,in_app
intv_0011840,user_0026872,acct_02344,2024-05-28,1,1,in_app
intv_0011841,user_0026875,acct_02345,2023-03-09,1,0,in_app
intv_0011842,user_0026876,acct_02345,2023-03-16,1,0,both
intv_0011843,user_0026881,acct_02346,2023-05-29,1,0,email
intv_0011844,user_0026887,acct_02346,2023-05-13,1,0,in_app
intv_0011845,user_0026889,acct_02347,2024-06-15,1,0,email
intv_0011846,user_0026891,acct_02347,2024-06-16,1,0,in_app
intv_0011847,user_0026897,acct_02347,2024-05-25,1,0,email
intv_0011848,user_0026900,acct_02348,2023-09-07,1,0,email
intv_0011849,user_0026905,acct_02348,2023-08-30,1,0,in_app
